epoch,sat_count,dual_count,mean_elevation_deg,mean_model_l1_iono_m,mean_dual_l1_iono_m,mean_diff_m
2025-01-01 00:00:00.000,5,5,46.728804,8.573102,1.902660,-6.670441
2025-01-01 00:01:00.000,5,5,46.886019,8.581884,1.910289,-6.671595
2025-01-01 00:02:00.000,5,5,47.032030,8.591264,1.912705,-6.678559
2025-01-01 00:03:00.000,5,5,47.166761,8.601245,1.917796,-6.683449
2025-01-01 00:04:00.000,5,5,47.290289,8.611828,1.923147,-6.688681
2025-01-01 00:05:00.000,5,5,47.402836,8.623017,1.943330,-6.679687
2025-01-01 00:06:00.000,5,5,47.504749,8.634815,2.048343,-6.586472
2025-01-01 00:07:00.000,5,5,47.596464,8.647226,2.055673,-6.591553
2025-01-01 00:08:00.000,5,5,47.678481,8.660255,2.061507,-6.598748
2025-01-01 00:09:00.000,5,5,47.751331,8.673906,2.073107,-6.600799
2025-01-01 00:10:00.000,5,5,47.815546,8.688185,2.087328,-6.600857
2025-01-01 00:11:00.000,5,5,47.871648,8.703098,2.099845,-6.603253
2025-01-01 00:12:00.000,5,5,47.920126,8.718653,2.109775,-6.608878
2025-01-01 00:13:00.000,5,5,47.961435,8.734856,2.127531,-6.607325
2025-01-01 00:14:00.000,5,5,47.995987,8.751716,2.150832,-6.600884
2025-01-01 00:15:00.000,5,5,48.024152,8.769240,2.178190,-6.591050
2025-01-01 00:16:00.000,5,5,48.046260,8.787436,2.207836,-6.579600
2025-01-01 00:17:00.000,5,5,48.062600,8.806314,2.235506,-6.570808
2025-01-01 00:18:00.000,5,5,48.073431,8.825881,2.259323,-6.566557
2025-01-01 00:19:00.000,5,5,48.078976,8.846147,2.290167,-6.555979
2025-01-01 00:20:00.000,5,5,48.079434,8.867120,2.319385,-6.547734
2025-01-01 00:21:00.000,5,5,48.074977,8.888809,2.348919,-6.539890
2025-01-01 00:22:00.000,5,5,48.065757,8.911224,2.384805,-6.526420
2025-01-01 00:23:00.000,5,5,48.051909,8.934374,2.422857,-6.511517
2025-01-01 00:24:00.000,5,5,48.033552,8.958268,2.461259,-6.497009
2025-01-01 00:25:00.000,5,5,48.010790,8.982916,2.507229,-6.475687
2025-01-01 00:26:00.000,5,5,47.983718,9.008327,2.556255,-6.452071
2025-01-01 00:27:00.000,5,5,47.952422,9.034510,2.608284,-6.426226
2025-01-01 00:28:00.000,5,5,47.916977,9.061475,2.658079,-6.403396
2025-01-01 00:29:00.000,5,5,47.877454,9.089233,2.713392,-6.375841
2025-01-01 00:30:00.000,5,5,47.833917,9.117793,2.768134,-6.349659
2025-01-01 00:31:00.000,5,5,47.786428,9.147164,2.824881,-6.322284
2025-01-01 00:32:00.000,5,5,47.735041,9.177358,2.879074,-6.298283
2025-01-01 00:33:00.000,5,5,47.679810,9.208383,2.931135,-6.277249
2025-01-01 00:34:00.000,5,5,47.620787,9.240251,2.984126,-6.256125
2025-01-01 00:35:00.000,5,5,47.558019,9.272971,3.037943,-6.235029
2025-01-01 00:36:00.000,5,5,47.491555,9.306554,3.099525,-6.207029
2025-01-01 00:37:00.000,5,5,47.421440,9.341010,3.167088,-6.173923
2025-01-01 00:38:00.000,5,5,47.347720,9.376350,3.236437,-6.139914
2025-01-01 00:39:00.000,5,5,47.270439,9.412584,3.312970,-6.099614
2025-01-01 00:40:00.000,5,5,47.189642,9.449724,3.390647,-6.059077
2025-01-01 00:41:00.000,5,5,47.105374,9.487779,3.468923,-6.018856
2025-01-01 00:42:00.000,5,5,47.017677,9.526760,3.549569,-5.977192
2025-01-01 00:43:00.000,6,6,41.672465,10.729525,4.990698,-5.738827
2025-01-01 00:44:00.000,6,6,41.663419,10.745372,5.044298,-5.701074
2025-01-01 00:45:00.000,6,6,41.651820,10.762096,5.107148,-5.654948
2025-01-01 00:46:00.000,6,6,41.637703,10.779708,5.172052,-5.607656
2025-01-01 00:47:00.000,6,6,41.621106,10.798220,5.237775,-5.560445
2025-01-01 00:48:00.000,6,6,41.602063,10.817642,5.304154,-5.513489
2025-01-01 00:49:00.000,6,6,41.580612,10.837988,5.371294,-5.466694
2025-01-01 00:50:00.000,6,6,41.556790,10.859267,5.444176,-5.415091
2025-01-01 00:51:00.000,6,6,41.530632,10.881492,5.522149,-5.359343
2025-01-01 00:52:00.000,6,6,41.502177,10.904674,5.598279,-5.306395
2025-01-01 00:53:00.000,6,6,41.471460,10.928824,5.681028,-5.247796
2025-01-01 00:54:00.000,6,6,41.438519,10.953955,5.762194,-5.191761
2025-01-01 00:55:00.000,6,6,41.403392,10.980078,5.850878,-5.129200
2025-01-01 00:56:00.000,6,6,41.366114,11.007205,5.943138,-5.064066
2025-01-01 00:57:00.000,6,6,41.326723,11.035347,6.043754,-4.991593
2025-01-01 00:58:00.000,6,6,41.285256,11.064516,6.141866,-4.922650
2025-01-01 00:59:00.000,6,6,41.241749,11.094724,6.247971,-4.846753
2025-01-01 01:00:00.000,6,6,41.196240,11.125982,6.359266,-4.766717
2025-01-01 01:01:00.000,6,6,41.148764,11.158303,6.459676,-4.698628
2025-01-01 01:02:00.000,6,6,41.099358,11.191699,6.558040,-4.633658
2025-01-01 01:03:00.000,6,6,41.048058,11.226180,6.655052,-4.571128
2025-01-01 01:04:00.000,6,6,40.994900,11.261759,6.746371,-4.515389
2025-01-01 01:05:00.000,6,6,40.939919,11.298448,6.858221,-4.440228
2025-01-01 01:06:00.000,5,5,45.870898,10.059237,5.946640,-4.112598
2025-01-01 01:07:00.000,5,5,45.871438,10.068000,6.008076,-4.059924
2025-01-01 01:08:00.000,5,5,45.870124,10.077617,6.069035,-4.008582
2025-01-01 01:09:00.000,5,5,45.866990,10.088097,6.130598,-3.957499
2025-01-01 01:10:00.000,5,5,45.862067,10.099451,6.195426,-3.904025
2025-01-01 01:11:00.000,5,5,45.855388,10.111686,6.260478,-3.851209
2025-01-01 01:12:00.000,5,5,45.846985,10.124813,6.325332,-3.799481
2025-01-01 01:13:00.000,5,5,45.836888,10.138839,6.394074,-3.744765
2025-01-01 01:14:00.000,5,5,51.053924,9.677264,6.984470,-2.692794
2025-01-01 01:15:00.000,5,5,51.012947,9.699523,7.063638,-2.635885
2025-01-01 01:16:00.000,5,5,50.969552,9.722674,7.134470,-2.588204
2025-01-01 01:17:00.000,5,5,50.923740,9.746727,7.204111,-2.542616
2025-01-01 01:18:00.000,5,5,50.875513,9.771691,7.271865,-2.499826
2025-01-01 01:19:00.000,5,5,50.824873,9.797574,7.339765,-2.457810
2025-01-01 01:20:00.000,5,5,50.771822,9.824388,7.407272,-2.417115
2025-01-01 01:21:00.000,5,5,50.716361,9.852139,7.477883,-2.374256
2025-01-01 01:22:00.000,5,5,50.658493,9.880839,7.541014,-2.339825
2025-01-01 01:23:00.000,5,5,50.598219,9.910495,7.614213,-2.296282
2025-01-01 01:24:00.000,5,5,50.535544,9.941116,7.688787,-2.252329
2025-01-01 01:25:00.000,5,5,50.470469,9.972712,7.767954,-2.204757
2025-01-01 01:26:00.000,5,5,50.402999,10.005290,7.847728,-2.157562
2025-01-01 01:27:00.000,5,5,50.333140,10.038860,7.927121,-2.111739
2025-01-01 01:28:00.000,5,5,50.260895,10.073429,8.010313,-2.063116
2025-01-01 01:29:00.000,5,5,50.186273,10.109006,8.095575,-2.013431
2025-01-01 01:30:00.000,5,5,50.109279,10.145600,8.181490,-1.964110
2025-01-01 01:31:00.000,5,5,50.029923,10.183218,8.269749,-1.913469
2025-01-01 01:32:00.000,4,4,45.367550,10.721645,8.853610,-1.868035
2025-01-01 01:33:00.000,5,5,49.864165,10.261559,8.443085,-1.818474
2025-01-01 01:34:00.000,4,4,45.154188,10.810982,9.032159,-1.778823
2025-01-01 01:35:00.000,5,5,39.048514,12.832837,10.868995,-1.963841
2025-01-01 01:36:00.000,5,5,39.005313,12.856114,10.973701,-1.882412
2025-01-01 01:37:00.000,4,4,44.827196,10.954352,9.277453,-1.676899
2025-01-01 01:38:00.000,5,5,38.916106,12.906290,10.630392,-2.275898
2025-01-01 01:39:00.000,6,6,43.748049,12.175143,10.161055,-2.014088
2025-01-01 01:40:00.000,5,5,38.823257,12.961351,10.821148,-2.140203
2025-01-01 01:41:00.000,5,5,44.557849,12.279257,10.017796,-2.261461
2025-01-01 01:42:00.000,5,5,44.575653,12.292252,10.088486,-2.203765
2025-01-01 01:43:00.000,5,5,44.591226,12.306200,10.171816,-2.134384
2025-01-01 01:44:00.000,5,5,44.604572,12.321109,10.254131,-2.066978
2025-01-01 01:45:00.000,5,5,44.615693,12.336984,10.323886,-2.013099
2025-01-01 01:46:00.000,5,5,44.624594,12.353831,10.385821,-1.968010
2025-01-01 01:47:00.000,5,5,44.631284,12.371656,10.448565,-1.923091
2025-01-01 01:48:00.000,5,5,44.635768,12.390464,10.497733,-1.892731
2025-01-01 01:49:00.000,5,5,44.638059,12.410261,10.550534,-1.859727
2025-01-01 01:50:00.000,5,5,44.638166,12.431051,10.592050,-1.839001
2025-01-01 01:51:00.000,5,5,44.636102,12.452841,10.633612,-1.819229
2025-01-01 01:52:00.000,5,5,44.631880,12.475635,10.667626,-1.808009
2025-01-01 01:53:00.000,6,6,39.700708,13.674315,11.474239,-2.200076
2025-01-01 01:54:00.000,6,6,39.763013,13.672271,11.501128,-2.171143
2025-01-01 01:55:00.000,6,6,39.823703,13.671179,11.532961,-2.138219
2025-01-01 01:56:00.000,6,6,39.882792,13.671048,11.560066,-2.110982
2025-01-01 01:57:00.000,6,6,39.940292,13.671884,11.584250,-2.087634
2025-01-01 01:58:00.000,6,6,39.996218,13.673694,11.603738,-2.069956
2025-01-01 01:59:00.000,6,6,40.050581,13.676484,11.616053,-2.060432
2025-01-01 02:00:00.000,6,6,40.103397,13.680261,11.627968,-2.052293
2025-01-01 02:01:00.000,6,6,40.154681,13.685031,11.640568,-2.044463
2025-01-01 02:02:00.000,6,6,40.204445,13.690799,11.647847,-2.042952
2025-01-01 02:03:00.000,6,6,40.252705,13.697572,11.656428,-2.041145
2025-01-01 02:04:00.000,6,6,40.299475,13.705355,11.664235,-2.041120
2025-01-01 02:05:00.000,6,6,40.344769,13.714154,11.675743,-2.038410
2025-01-01 02:06:00.000,6,6,40.388600,13.723972,11.684733,-2.039239
2025-01-01 02:07:00.000,6,6,40.430984,13.734817,11.701154,-2.033663
2025-01-01 02:08:00.000,6,6,40.471932,13.746691,11.717463,-2.029228
2025-01-01 02:09:00.000,6,6,40.511458,13.759601,11.731987,-2.027613
2025-01-01 02:10:00.000,6,6,40.549576,13.773550,11.738434,-2.035115
2025-01-01 02:11:00.000,6,6,40.586296,13.788542,11.743398,-2.045144
2025-01-01 02:12:00.000,7,7,37.607785,14.284473,12.043674,-2.240799
2025-01-01 02:13:00.000,7,7,37.677367,14.292717,12.049066,-2.243650
2025-01-01 02:14:00.000,7,7,37.745394,14.301914,12.062194,-2.239719
2025-01-01 02:15:00.000,7,7,37.811865,14.312073,12.076403,-2.235670
2025-01-01 02:16:00.000,7,7,37.876782,14.323204,12.093257,-2.229947
2025-01-01 02:17:00.000,7,7,37.940144,14.335313,12.113328,-2.221986
2025-01-01 02:18:00.000,7,7,38.001949,14.348410,12.125897,-2.222514
2025-01-01 02:19:00.000,7,7,38.062195,14.362501,12.138258,-2.224243
2025-01-01 02:20:00.000,7,7,38.120880,14.377593,12.147214,-2.230380
2025-01-01 02:21:00.000,7,7,38.178000,14.393693,12.159621,-2.234072
2025-01-01 02:22:00.000,7,7,38.233551,14.410806,12.170231,-2.240575
2025-01-01 02:23:00.000,7,7,38.287529,14.428939,12.175518,-2.253421
2025-01-01 02:24:00.000,7,7,38.339927,14.448096,12.183558,-2.264538
2025-01-01 02:25:00.000,7,7,38.390738,14.468282,12.188209,-2.280073
2025-01-01 02:26:00.000,7,7,38.439957,14.489502,12.197181,-2.292321
2025-01-01 02:27:00.000,7,7,38.487573,14.511759,12.209142,-2.302618
2025-01-01 02:28:00.000,6,6,42.525007,13.323901,10.291389,-3.032512
2025-01-01 02:29:00.000,6,6,42.647175,13.311999,10.261615,-3.050383
2025-01-01 02:30:00.000,6,6,42.767154,13.301047,10.227159,-3.073888
2025-01-01 02:31:00.000,6,6,42.884929,13.291054,10.185541,-3.105512
2025-01-01 02:32:00.000,6,6,43.000483,13.282028,10.152624,-3.129404
2025-01-01 02:33:00.000,6,6,43.113798,13.273977,10.120782,-3.153195
2025-01-01 02:34:00.000,6,6,43.224855,13.266909,10.090357,-3.176552
2025-01-01 02:35:00.000,6,6,43.333633,13.260832,10.055470,-3.205362
2025-01-01 02:36:00.000,6,6,43.440109,13.255754,10.010275,-3.245479
2025-01-01 02:37:00.000,6,6,43.544260,13.251681,9.963875,-3.287806
2025-01-01 02:38:00.000,6,6,43.646060,13.248621,9.921890,-3.326732
2025-01-01 02:39:00.000,6,6,43.745481,13.246582,9.884915,-3.361667
2025-01-01 02:40:00.000,6,6,43.842493,13.245569,9.851074,-3.394494
2025-01-01 02:41:00.000,6,6,43.937066,13.245589,9.815918,-3.429671
2025-01-01 02:42:00.000,6,6,44.029165,13.246649,9.781341,-3.465308
2025-01-01 02:43:00.000,6,6,44.118755,13.248756,9.743583,-3.505173
2025-01-01 02:44:00.000,6,6,44.205796,13.251915,9.707998,-3.543917
2025-01-01 02:45:00.000,6,6,44.290247,13.256133,9.672065,-3.584067
2025-01-01 02:46:00.000,6,6,44.372063,13.261415,9.635286,-3.626129
2025-01-01 02:47:00.000,6,6,44.451198,13.267767,9.591324,-3.676443
2025-01-01 02:48:00.000,6,6,44.527599,13.275195,9.547839,-3.727356
2025-01-01 02:49:00.000,6,6,44.601212,13.283705,9.504474,-3.779231
2025-01-01 02:50:00.000,6,6,44.671978,13.293301,9.460021,-3.833280
2025-01-01 02:51:00.000,6,6,44.739834,13.303989,9.420035,-3.883954
2025-01-01 02:52:00.000,6,6,44.804713,13.315775,9.382160,-3.933615
2025-01-01 02:53:00.000,6,6,44.866541,13.328663,9.352889,-3.975774
2025-01-01 02:54:00.000,6,6,44.925241,13.342658,9.323379,-4.019280
2025-01-01 02:55:00.000,6,6,44.980729,13.357766,9.303514,-4.054252
2025-01-01 02:56:00.000,6,6,45.032917,13.373991,9.290205,-4.083786
2025-01-01 02:57:00.000,6,6,45.081708,13.391338,9.273330,-4.118008
2025-01-01 02:58:00.000,6,6,45.127000,13.409812,9.259015,-4.150797
2025-01-01 02:59:00.000,5,5,38.927648,14.246240,9.260341,-4.985899
2025-01-01 03:00:00.000,5,5,38.909314,14.269890,9.253972,-5.015918
2025-01-01 03:01:00.000,5,5,38.888610,14.294810,9.258312,-5.036498
2025-01-01 03:02:00.000,5,5,38.865536,14.321007,9.253589,-5.067418
2025-01-01 03:03:00.000,5,5,38.840091,14.348490,9.254830,-5.093660
2025-01-01 03:04:00.000,5,5,38.812275,14.377265,9.262174,-5.115090
2025-01-01 03:05:00.000,5,5,38.782088,14.407340,9.269033,-5.138307
2025-01-01 03:06:00.000,5,5,38.749530,14.438722,9.271221,-5.167501
2025-01-01 03:07:00.000,5,5,38.714602,14.471419,9.280831,-5.190588
2025-01-01 03:08:00.000,5,5,38.677303,14.505437,9.292249,-5.213188
2025-01-01 03:09:00.000,5,5,38.637636,14.540784,9.310874,-5.229911
2025-01-01 03:10:00.000,5,5,38.595600,14.577467,9.331614,-5.245853
2025-01-01 03:11:00.000,5,5,38.551196,14.615492,9.349190,-5.266301
2025-01-01 03:12:00.000,5,5,38.504427,14.654865,9.368130,-5.286735
2025-01-01 03:13:00.000,5,5,38.455293,14.695594,9.397292,-5.298301
2025-01-01 03:14:00.000,5,5,38.403796,14.737684,9.424563,-5.313121
2025-01-01 03:15:00.000,5,5,38.349937,14.781143,9.453939,-5.327203
2025-01-01 03:16:00.000,5,5,38.293719,14.825975,9.492952,-5.333023
2025-01-01 03:17:00.000,5,5,38.235143,14.872188,9.533356,-5.338832
2025-01-01 03:18:00.000,5,5,38.174212,14.919786,9.573147,-5.346639
2025-01-01 03:19:00.000,5,5,38.110926,14.968777,9.615566,-5.353210
2025-01-01 03:20:00.000,5,5,38.045289,15.019165,9.661925,-5.357239
2025-01-01 03:21:00.000,5,5,37.977303,15.070955,9.715270,-5.355686
2025-01-01 03:22:00.000,5,5,37.906970,15.124155,9.773409,-5.350746
2025-01-01 03:23:00.000,5,5,37.834291,15.178768,9.839717,-5.339050
2025-01-01 03:24:00.000,5,5,37.759269,15.234800,9.900858,-5.333942
2025-01-01 03:25:00.000,5,5,37.681907,15.292255,9.962110,-5.330145
2025-01-01 03:26:00.000,5,5,37.602205,15.351140,10.023937,-5.327203
2025-01-01 03:27:00.000,5,5,37.520166,15.411458,10.085005,-5.326452
2025-01-01 03:28:00.000,5,5,37.435791,15.473214,10.147192,-5.326022
2025-01-01 03:29:00.000,5,5,37.349082,15.536412,10.202225,-5.334187
2025-01-01 03:30:00.000,5,5,37.260040,15.601058,10.262405,-5.338652
2025-01-01 03:31:00.000,6,6,33.520770,16.924997,12.717098,-4.207899
2025-01-01 03:32:00.000,6,6,33.510037,16.952286,12.705579,-4.246707
2025-01-01 03:33:00.000,6,6,33.497649,16.980856,12.703462,-4.277394
2025-01-01 03:34:00.000,6,6,33.483605,17.010717,12.711195,-4.299522
2025-01-01 03:35:00.000,6,6,33.467902,17.041877,12.715385,-4.326492
2025-01-01 03:36:00.000,6,6,33.450539,17.074347,12.731156,-4.343191
2025-01-01 03:37:00.000,7,7,31.667455,17.495456,13.184190,-4.311266
2025-01-01 03:38:00.000,7,7,31.705849,17.508335,13.189004,-4.319331
2025-01-01 03:39:00.000,7,7,31.742915,17.522359,13.185855,-4.336504
2025-01-01 03:40:00.000,7,7,31.778647,17.537543,13.191925,-4.345618
2025-01-01 03:41:00.000,7,7,31.813040,17.553899,13.197763,-4.356136
2025-01-01 03:42:00.000,7,7,31.846087,17.571440,13.206425,-4.365015
2025-01-01 03:43:00.000,7,7,31.877778,17.590180,13.216718,-4.373462
2025-01-01 03:44:00.000,7,7,31.908106,17.610129,13.233787,-4.376343
2025-01-01 03:45:00.000,7,7,31.937062,17.631301,13.246042,-4.385259
2025-01-01 03:46:00.000,7,7,31.964635,17.653705,13.259893,-4.393812
2025-01-01 03:47:00.000,7,7,31.990814,17.677354,13.280204,-4.397149
2025-01-01 03:48:00.000,7,7,32.015588,17.702257,13.308885,-4.393372
2025-01-01 03:49:00.000,7,7,32.038943,17.728424,13.347138,-4.381287
2025-01-01 03:50:00.000,7,7,32.060866,17.755866,13.385502,-4.370365
2025-01-01 03:51:00.000,7,7,32.081343,17.784592,13.435088,-4.349504
2025-01-01 03:52:00.000,7,7,32.100357,17.814610,13.481582,-4.333028
2025-01-01 03:53:00.000,7,7,32.117892,17.845929,13.532719,-4.313211
2025-01-01 03:54:00.000,7,7,32.133930,17.878558,13.572486,-4.306072
2025-01-01 03:55:00.000,7,7,32.148454,17.912504,13.626734,-4.285770
2025-01-01 03:56:00.000,7,7,32.161441,17.947774,13.683031,-4.264743
2025-01-01 03:57:00.000,7,7,32.172874,17.984376,13.748849,-4.235527
2025-01-01 03:58:00.000,6,6,35.083520,16.894502,13.629179,-3.265323
2025-01-01 03:59:00.000,6,6,35.137534,16.912201,13.679259,-3.232942
2025-01-01 04:00:00.000,6,6,35.190068,16.931066,13.742400,-3.188665
2025-01-01 04:01:00.000,5,5,37.103458,16.621538,13.279466,-3.342071
2025-01-01 04:02:00.000,5,5,37.199193,16.628882,13.322291,-3.306590
2025-01-01 04:03:00.000,5,5,37.293632,16.637337,13.374220,-3.263116
2025-01-01 04:04:00.000,6,6,35.384661,17.018288,14.225209,-2.793079
2025-01-01 04:05:00.000,5,5,37.478379,16.657600,13.496236,-3.161364
2025-01-01 04:06:00.000,6,6,35.472091,17.069017,14.340709,-2.728307
2025-01-01 04:07:00.000,5,5,39.174716,15.819097,11.975397,-3.843700
2025-01-01 04:08:00.000,5,5,39.305830,15.806569,11.952379,-3.854189
2025-01-01 04:09:00.000,5,5,39.434649,15.795088,11.937425,-3.857663
2025-01-01 04:10:00.000,5,5,39.561122,15.784661,11.945320,-3.839341
2025-01-01 04:11:00.000,5,5,39.685199,15.775293,11.924965,-3.850328
2025-01-01 04:12:00.000,5,5,39.806828,15.766991,11.903763,-3.863228
2025-01-01 04:13:00.000,5,5,39.925963,15.759758,11.934260,-3.825498
2025-01-01 04:14:00.000,5,5,46.293201,14.184785,9.126727,-5.058058
2025-01-01 04:15:00.000,6,6,42.539687,15.137534,10.683348,-4.454186
2025-01-01 04:16:00.000,6,6,42.608520,15.139565,10.685696,-4.453869
2025-01-01 04:17:00.000,6,6,42.674749,15.142571,10.669896,-4.472674
2025-01-01 04:18:00.000,4,4,40.545370,15.018711,10.322509,-4.696202
2025-01-01 04:19:00.000,5,5,46.911527,14.089660,9.101442,-4.988218
2025-01-01 04:20:00.000,5,5,47.026892,14.073290,9.104054,-4.969236
2025-01-01 04:21:00.000,5,5,47.139395,14.057822,9.103497,-4.954325
2025-01-01 04:22:00.000,5,5,47.249002,14.043261,9.100691,-4.942570
2025-01-01 04:23:00.000,5,5,47.355683,14.029614,9.096138,-4.933477
2025-01-01 04:24:00.000,5,5,47.459414,14.016888,9.082596,-4.934291
2025-01-01 04:25:00.000,5,5,47.560174,14.005088,9.077230,-4.927858
2025-01-01 04:26:00.000,5,5,47.657948,13.994221,9.071135,-4.923086
2025-01-01 04:27:00.000,5,5,47.752726,13.984293,9.064210,-4.920083
2025-01-01 04:28:00.000,5,5,47.844502,13.975310,9.053357,-4.921953
2025-01-01 04:29:00.000,5,5,47.933274,13.967277,9.050074,-4.917202
2025-01-01 04:30:00.000,5,5,48.019047,13.960200,9.054569,-4.905631
2025-01-01 04:31:00.000,5,5,48.101827,13.954085,9.058325,-4.895760
2025-01-01 04:32:00.000,7,7,39.332694,16.597926,13.930215,-2.667711
2025-01-01 04:33:00.000,7,7,39.412833,16.586011,13.918073,-2.667937
2025-01-01 04:34:00.000,7,7,39.490892,16.575091,13.912420,-2.662671
2025-01-01 04:35:00.000,7,7,39.566894,16.565175,13.914425,-2.650750
2025-01-01 04:36:00.000,7,7,39.640863,16.556269,13.925178,-2.631091
2025-01-01 04:37:00.000,7,7,39.712827,16.548380,13.944196,-2.604184
2025-01-01 04:38:00.000,7,7,39.782813,16.541514,13.973226,-2.568288
2025-01-01 04:39:00.000,7,7,39.850850,16.535677,14.003160,-2.532517
2025-01-01 04:40:00.000,7,7,39.916970,16.530874,14.039207,-2.491666
2025-01-01 04:41:00.000,7,7,39.981201,16.527110,14.077592,-2.449519
2025-01-01 04:42:00.000,8,8,37.508065,17.217524,14.403767,-2.813758
2025-01-01 04:43:00.000,8,8,37.607141,17.198037,14.428098,-2.769940
