epoch,sat_count,mean_elevation_deg,mean_trop_m,min_trop_m,max_trop_m
2025-01-01 19:11:00.000,6,38.647106,4.200201,2.808495,5.976978
2025-01-01 19:12:00.000,6,38.587344,4.198032,2.822851,6.037276
2025-01-01 19:13:00.000,6,38.527310,4.196831,2.837544,6.098988
2025-01-01 19:14:00.000,6,33.645953,5.023503,2.852580,8.301779
2025-01-01 19:15:00.000,6,33.556426,5.053027,2.867963,8.486085
2025-01-01 19:16:00.000,6,38.345800,4.198954,2.883699,6.293114
2025-01-01 19:17:00.000,6,38.284896,4.201551,2.899793,6.361005
2025-01-01 19:18:00.000,6,38.223823,4.205087,2.916251,6.430585
2025-01-01 19:19:00.000,6,38.162600,4.209560,2.933078,6.501919
2025-01-01 19:20:00.000,6,38.101244,4.214972,2.950280,6.575074
2025-01-01 19:21:00.000,6,38.039769,4.221322,2.967864,6.650120
2025-01-01 19:22:00.000,6,37.978192,4.228614,2.985836,6.727131
2025-01-01 19:23:00.000,6,37.916525,4.236853,3.004202,6.806185
2025-01-01 19:24:00.000,5,41.431158,4.286368,2.467966,6.887364
2025-01-01 19:25:00.000,5,41.338366,4.300556,2.469338,6.970755
2025-01-01 19:26:00.000,5,41.242618,4.315736,2.470874,7.056449
2025-01-01 19:27:00.000,5,41.144015,4.331919,2.472573,7.144543
2025-01-01 19:28:00.000,5,41.042661,4.349121,2.474434,7.235137
2025-01-01 19:29:00.000,5,40.938661,4.367360,2.476458,7.328341
2025-01-01 19:30:00.000,5,40.832122,4.386653,2.478642,7.424267
2025-01-01 19:31:00.000,5,40.723152,4.407021,2.480988,7.523035
2025-01-01 19:32:00.000,5,40.611857,4.428487,2.483495,7.624775
2025-01-01 19:33:00.000,5,40.498345,4.451076,2.486163,7.729619
2025-01-01 19:34:00.000,5,40.382719,4.474814,2.488991,7.837714
2025-01-01 19:35:00.000,5,40.265083,4.499731,2.491979,7.949209
2025-01-01 19:36:00.000,5,40.145535,4.525858,2.495126,8.064269
2025-01-01 19:37:00.000,5,40.024175,4.553231,2.498434,8.183065
2025-01-01 19:38:00.000,5,39.901096,4.581885,2.501901,8.305781
2025-01-01 19:39:00.000,5,39.776389,4.611862,2.505528,8.432613
2025-01-01 19:40:00.000,5,39.650142,4.643204,2.509314,8.563771
2025-01-01 19:41:00.000,5,39.522439,4.675958,2.513260,8.699477
2025-01-01 19:42:00.000,5,39.393361,4.710174,2.517364,8.839971
2025-01-01 19:43:00.000,5,39.262984,4.745907,2.521629,8.985510
2025-01-01 19:44:00.000,5,39.131384,4.783216,2.526052,9.136367
2025-01-01 19:45:00.000,5,41.226710,4.051977,2.530635,5.441913
2025-01-01 19:46:00.000,5,38.864784,4.862816,2.535378,9.455241
2025-01-01 19:47:00.000,5,38.729916,4.905249,2.540280,9.623915
2025-01-01 19:48:00.000,5,38.594082,4.949541,2.545342,9.799229
2025-01-01 19:49:00.000,5,41.110999,4.047626,2.550565,5.240815
2025-01-01 19:50:00.000,5,38.319741,5.044055,2.555947,10.171398
2025-01-01 19:51:00.000,5,38.181338,5.094470,2.561490,10.369147
2025-01-01 19:52:00.000,5,41.017862,4.051876,2.567194,5.234460
2025-01-01 19:53:00.000,5,40.985885,4.054743,2.573059,5.297175
2025-01-01 19:54:00.000,5,40.953518,4.058344,2.579085,5.361620
2025-01-01 19:55:00.000,5,40.920802,4.062686,2.585274,5.427854
2025-01-01 19:56:00.000,5,40.887778,4.067776,2.591624,5.495940
2025-01-01 19:57:00.000,5,40.854481,4.073623,2.598137,5.565944
2025-01-01 19:58:00.000,5,40.820945,4.080237,2.604813,5.637935
2025-01-01 19:59:00.000,5,40.787203,4.087627,2.611653,5.711985
2025-01-01 20:00:00.000,5,40.753285,4.095806,2.618657,5.788172
2025-01-01 20:01:00.000,5,40.719217,4.104785,2.625826,5.866575
2025-01-01 20:02:00.000,5,40.685026,4.114578,2.633160,5.947278
2025-01-01 20:03:00.000,5,40.650735,4.125200,2.640660,6.030370
2025-01-01 20:04:00.000,5,40.616365,4.136667,2.648327,6.115945
2025-01-01 20:05:00.000,5,40.581937,4.148995,2.656161,6.204102
2025-01-01 20:06:00.000,5,40.547469,4.162204,2.664162,6.294943
2025-01-01 20:07:00.000,5,40.512976,4.176312,2.672333,6.388579
2025-01-01 20:08:00.000,5,40.478473,4.191342,2.680673,6.485126
2025-01-01 20:09:00.000,5,40.443973,4.207316,2.689183,6.584705
2025-01-01 20:10:00.000,5,40.409486,4.224259,2.697865,6.687446
2025-01-01 20:11:00.000,5,40.375023,4.242196,2.706719,6.793486
2025-01-01 20:12:00.000,5,40.340590,4.261156,2.715745,6.902970
2025-01-01 20:13:00.000,5,40.306195,4.281168,2.724946,7.016051
2025-01-01 20:14:00.000,5,40.271841,4.302265,2.734322,7.132892
2025-01-01 20:15:00.000,5,40.237532,4.324482,2.743874,7.253667
2025-01-01 20:16:00.000,5,40.203268,4.347854,2.753602,7.378558
2025-01-01 20:17:00.000,5,40.169049,4.372421,2.763509,7.507762
2025-01-01 20:18:00.000,5,40.134873,4.398224,2.773596,7.641487
2025-01-01 20:19:00.000,5,40.100737,4.425310,2.783862,7.779954
2025-01-01 20:20:00.000,6,39.332625,4.527849,2.606729,7.923399
2025-01-01 20:21:00.000,6,39.351616,4.560941,2.600395,8.072076
2025-01-01 20:22:00.000,6,39.369514,4.595536,2.594326,8.226254
2025-01-01 20:23:00.000,6,39.386237,4.631693,2.588519,8.386222
2025-01-01 20:24:00.000,5,39.930400,4.581781,2.788487,8.552290
2025-01-01 20:25:00.000,5,39.896326,4.617701,2.775268,8.724789
2025-01-01 20:26:00.000,5,39.862216,4.655323,2.762404,8.904075
2025-01-01 20:27:00.000,5,39.828052,4.694726,2.749890,9.090532
2025-01-01 20:28:00.000,5,39.793813,4.735996,2.737721,9.284572
2025-01-01 20:29:00.000,5,39.759476,4.779225,2.725892,9.486641
2025-01-01 20:30:00.000,5,39.725017,4.824512,2.714398,9.697217
2025-01-01 20:31:00.000,5,39.690408,4.871964,2.703235,9.916821
2025-01-01 20:32:00.000,6,39.468864,5.039605,2.547855,10.146014
2025-01-01 20:33:00.000,6,39.468702,5.095784,2.544604,10.385406
2025-01-01 20:34:00.000,6,39.466292,5.154555,2.541605,10.635660
2025-01-01 20:35:00.000,6,39.461528,5.216061,2.538854,10.897497
2025-01-01 20:36:00.000,5,39.513986,5.146159,2.652230,11.171703
2025-01-01 20:37:00.000,5,39.477762,5.209435,2.642964,11.459135
2025-01-01 20:38:00.000,5,39.441122,5.275941,2.634000,11.760736
2025-01-01 20:39:00.000,5,39.404017,5.345889,2.625336,12.077534
2025-01-01 20:40:00.000,6,39.398755,5.570615,2.528835,12.410665
2025-01-01 20:41:00.000,5,43.238954,5.390910,2.527575,12.761374
2025-01-01 20:42:00.000,5,39.289360,5.578838,2.601109,13.131043
2025-01-01 20:43:00.000,5,39.249826,5.665139,2.593612,13.521196
2025-01-01 20:44:00.000,4,46.544325,3.712013,2.586399,5.696693
2025-01-01 20:45:00.000,4,46.568552,3.723465,2.579467,5.754810
2025-01-01 20:46:00.000,4,46.591246,3.735492,2.572815,5.814428
2025-01-01 20:47:00.000,5,45.227531,4.425652,2.525225,7.761454
2025-01-01 20:48:00.000,5,45.234052,4.463254,2.525703,7.912337
2025-01-01 20:49:00.000,5,45.235927,4.502479,2.526431,8.068858
2025-01-01 20:50:00.000,5,45.233079,4.543401,2.527410,8.231331
2025-01-01 20:51:00.000,5,45.225438,4.586102,2.528639,8.400090
2025-01-01 20:52:00.000,5,45.212937,4.630665,2.530121,8.575498
2025-01-01 20:53:00.000,5,45.195513,4.677185,2.531855,8.757946
2025-01-01 20:54:00.000,5,45.173111,4.725759,2.529364,8.947854
2025-01-01 20:55:00.000,4,46.707671,3.872056,2.525124,6.428763
2025-01-01 20:56:00.000,4,46.708522,3.890697,2.521142,6.506990
2025-01-01 20:57:00.000,4,46.706453,3.910108,2.517418,6.587520
2025-01-01 20:58:00.000,5,45.032703,4.942887,2.513949,9.791812
2025-01-01 20:59:00.000,5,44.984687,5.003532,2.510735,10.026692
2025-01-01 21:00:00.000,5,44.931434,5.067024,2.507774,10.272430
2025-01-01 21:01:00.000,5,44.872916,5.133537,2.505066,10.529785
2025-01-01 21:02:00.000,5,44.809111,5.203262,2.502608,10.799585
2025-01-01 21:03:00.000,5,44.740001,5.276407,2.500400,11.082743
2025-01-01 21:04:00.000,5,44.665577,5.353201,2.498442,11.380260
2025-01-01 21:05:00.000,5,44.585835,5.433894,2.496732,11.693242
2025-01-01 21:06:00.000,5,44.500780,5.518762,2.495269,12.022912
2025-01-01 21:07:00.000,5,44.410425,5.608110,2.494053,12.370623
2025-01-01 21:08:00.000,5,44.314792,5.702276,2.493084,12.737882
2025-01-01 21:09:00.000,5,44.213915,5.801632,2.492360,13.126367
2025-01-01 21:10:00.000,5,44.107837,5.906596,2.491881,13.537954
2025-01-01 21:11:00.000,4,52.535535,4.028355,2.491648,8.024829
2025-01-01 21:12:00.000,4,52.470022,4.059301,2.491659,8.155963
2025-01-01 21:13:00.000,4,52.397918,4.091659,2.491914,8.291997
2025-01-01 21:14:00.000,4,52.319335,4.125498,2.492414,8.433205
2025-01-01 21:15:00.000,5,44.124710,5.687141,2.493158,11.792143
2025-01-01 21:16:00.000,5,44.104019,5.665929,2.494146,11.537983
2025-01-01 21:17:00.000,5,44.078361,5.648386,2.495379,11.295291
2025-01-01 21:18:00.000,5,44.047863,5.634433,2.496856,11.063310
2025-01-01 21:19:00.000,5,44.012661,5.624014,2.498578,10.841351
2025-01-01 21:20:00.000,5,43.972898,5.617088,2.500545,10.628783
2025-01-01 21:21:00.000,5,43.928722,5.613632,2.502758,10.425025
2025-01-01 21:22:00.000,5,43.880284,5.613644,2.505216,10.229544
2025-01-01 21:23:00.000,5,43.827739,5.617134,2.507921,10.041849
2025-01-01 21:24:00.000,5,43.771244,5.624135,2.510873,10.207426
2025-01-01 21:25:00.000,5,43.710956,5.634695,2.514073,10.431167
2025-01-01 21:26:00.000,5,38.872908,5.899546,2.517522,10.665736
2025-01-01 21:27:00.000,5,38.829305,5.920872,2.521220,10.911924
2025-01-01 21:28:00.000,5,38.783265,5.946038,2.525169,11.170601
2025-01-01 21:29:00.000,5,38.734897,5.975176,2.529369,11.442729
2025-01-01 21:30:00.000,5,38.684310,6.008444,2.533822,11.729369
2025-01-01 21:31:00.000,5,38.631608,6.046023,2.538528,12.031696
2025-01-01 21:32:00.000,5,38.576894,6.088127,2.543490,12.351017
2025-01-01 21:33:00.000,4,45.437889,4.496556,2.548708,8.508201
2025-01-01 21:34:00.000,4,45.440094,4.472008,2.554184,8.382464
2025-01-01 21:35:00.000,4,45.440284,4.448711,2.559919,8.260784
2025-01-01 21:36:00.000,5,41.404346,4.660425,2.565916,8.142970
2025-01-01 21:37:00.000,5,41.470797,4.629552,2.572175,8.028840
2025-01-01 21:38:00.000,5,41.536169,4.599914,2.578698,7.918226
2025-01-01 21:39:00.000,5,41.600536,4.571471,2.585488,7.810968
2025-01-01 21:40:00.000,5,41.663967,4.544185,2.592546,7.706916
2025-01-01 21:41:00.000,5,41.726525,4.518021,2.599875,7.605930
2025-01-01 21:42:00.000,5,41.788270,4.492945,2.607477,7.507876
2025-01-01 21:43:00.000,5,41.849258,4.468926,2.615353,7.412630
2025-01-01 21:44:00.000,5,41.909537,4.445936,2.623507,7.320072
2025-01-01 21:45:00.000,5,41.969155,4.423945,2.617326,7.230091
2025-01-01 21:46:00.000,5,42.028153,4.402929,2.609583,7.142580
2025-01-01 21:47:00.000,5,42.086568,4.382864,2.602011,7.057441
2025-01-01 21:48:00.000,6,41.369259,4.721199,2.594611,8.166118
2025-01-01 21:49:00.000,6,41.434147,4.681048,2.587381,8.036504
2025-01-01 21:50:00.000,6,41.498399,4.642302,2.580321,7.911092
2025-01-01 21:51:00.000,6,41.562041,4.604917,2.573430,7.789701
2025-01-01 21:52:00.000,6,38.332170,4.858731,2.566709,7.672162
2025-01-01 21:53:00.000,6,38.425539,4.827429,2.560157,7.558314
2025-01-01 21:54:00.000,6,38.518524,4.797399,2.553773,7.448006
2025-01-01 21:55:00.000,7,34.565907,5.996670,2.547556,13.365051
2025-01-01 21:56:00.000,7,37.406098,5.655732,2.541508,12.968584
2025-01-01 21:57:00.000,7,37.503455,5.576355,2.535627,12.593366
2025-01-01 21:58:00.000,7,37.600578,5.500724,2.529913,12.237774
2025-01-01 21:59:00.000,7,37.697454,5.428605,2.524366,11.900348
2025-01-01 22:00:00.000,7,37.794070,5.359787,2.518986,11.579766
2025-01-01 22:01:00.000,6,38.477315,5.471260,2.513773,11.274836
2025-01-01 22:02:00.000,7,37.986438,5.231298,2.508726,10.984471
2025-01-01 22:03:00.000,7,38.082140,5.171290,2.503845,10.707685
2025-01-01 22:04:00.000,7,38.177480,5.113906,2.499131,10.443577
2025-01-01 22:05:00.000,7,38.272421,5.059011,2.494583,10.191324
2025-01-01 22:06:00.000,7,38.366921,5.006482,2.490202,9.950175
2025-01-01 22:07:00.000,7,38.460933,4.956204,2.485987,9.719438
2025-01-01 22:08:00.000,7,38.554406,4.908072,2.481938,9.498479
2025-01-01 22:09:00.000,7,38.647281,4.861990,2.478056,9.286714
2025-01-01 22:10:00.000,6,40.975844,4.690096,2.474341,9.083605
2025-01-01 22:11:00.000,6,41.043077,4.648871,2.470792,8.888653
2025-01-01 22:12:00.000,6,41.109415,4.609584,2.467411,8.701399
2025-01-01 22:13:00.000,7,39.011467,4.696470,2.464197,8.521417
2025-01-01 22:14:00.000,7,39.100296,4.659423,2.461151,8.348311
2025-01-01 22:15:00.000,7,39.188062,4.623981,2.458273,8.181714
2025-01-01 22:16:00.000,7,39.274668,4.590086,2.455563,8.021286
2025-01-01 22:17:00.000,7,37.224599,4.894003,2.453021,7.866707
2025-01-01 22:18:00.000,7,37.336287,4.867326,2.450649,7.717681
2025-01-01 22:19:00.000,7,37.446448,4.842131,2.448446,7.573932
2025-01-01 22:20:00.000,7,39.607348,4.468996,2.446414,7.435200
2025-01-01 22:21:00.000,7,39.686513,4.442129,2.444552,7.301243
2025-01-01 22:22:00.000,7,39.763839,4.416549,2.442861,7.171836
2025-01-01 22:23:00.000,7,39.839208,4.392223,2.441342,7.046764
2025-01-01 22:24:00.000,8,36.374055,5.307148,2.439995,11.873350
2025-01-01 22:25:00.000,8,36.483811,5.241540,2.438821,11.501841
2025-01-01 22:26:00.000,8,36.591568,5.179824,2.437821,11.153283
2025-01-01 22:27:00.000,8,35.069087,5.456957,2.436996,10.825638
2025-01-01 22:28:00.000,8,35.196269,5.406826,2.436346,10.517103
2025-01-01 22:29:00.000,8,35.321132,5.359959,2.435872,10.226075
2025-01-01 22:30:00.000,8,35.443614,5.316167,2.435575,9.951128
2025-01-01 22:31:00.000,8,35.563666,5.275281,2.435456,9.690986
2025-01-01 22:32:00.000,8,35.681252,5.237151,2.435516,9.444502
2025-01-01 22:33:00.000,8,37.283696,4.837120,2.435757,9.210649
2025-01-01 22:34:00.000,8,37.373167,4.798795,2.436178,8.988498
2025-01-01 22:35:00.000,8,37.460260,4.762727,2.436781,8.777208
2025-01-01 22:36:00.000,8,37.545002,4.728813,2.437568,8.576020
2025-01-01 22:37:00.000,8,37.627433,4.696963,2.438539,8.384242
2025-01-01 22:38:00.000,8,37.707603,4.667094,2.439696,8.201244
2025-01-01 22:39:00.000,8,37.785574,4.639132,2.441040,8.026451
2025-01-01 22:40:00.000,8,37.861414,4.613011,2.442572,7.859338
2025-01-01 22:41:00.000,8,37.935199,4.588672,2.444294,7.699423
2025-01-01 22:42:00.000,8,38.007009,4.566061,2.446208,7.546265
2025-01-01 22:43:00.000,8,38.076927,4.545130,2.448314,7.399458
2025-01-01 22:44:00.000,8,38.145039,4.525840,2.450614,7.258626
2025-01-01 22:45:00.000,8,38.211431,4.508152,2.453110,7.123424
2025-01-01 22:46:00.000,8,38.276185,4.492035,2.455804,6.993533
2025-01-01 22:47:00.000,8,38.339386,4.477461,2.458698,6.868658
2025-01-01 22:48:00.000,8,38.401113,4.464409,2.461792,6.748524
2025-01-01 22:49:00.000,8,38.461444,4.452859,2.465090,6.632877
2025-01-01 22:50:00.000,8,38.520450,4.442797,2.468592,6.521482
2025-01-01 22:51:00.000,8,38.578202,4.434213,2.472302,6.414118
2025-01-01 22:52:00.000,8,38.634765,4.427098,2.476220,6.435158
2025-01-01 22:53:00.000,8,38.690198,4.421452,2.480350,6.554652
2025-01-01 22:54:00.000,8,38.744558,4.417274,2.484692,6.678565
2025-01-01 22:55:00.000,8,38.797897,4.414570,2.489251,6.807130
2025-01-01 22:56:00.000,8,38.850263,4.413349,2.494027,6.940599
2025-01-01 22:57:00.000,8,38.901698,4.413623,2.499024,7.079240
2025-01-01 22:58:00.000,8,38.952243,4.415409,2.504243,7.223346
2025-01-01 22:59:00.000,8,39.001933,4.418729,2.509688,7.373226
2025-01-01 23:00:00.000,8,39.050799,4.423609,2.515361,7.529218
2025-01-01 23:01:00.000,8,39.098870,4.430078,2.521265,7.691685
2025-01-01 23:02:00.000,8,39.146172,4.438172,2.527403,7.861019
2025-01-01 23:03:00.000,7,42.322099,3.935116,2.533777,5.377323
2025-01-01 23:04:00.000,7,42.431533,3.921888,2.540391,5.307763
2025-01-01 23:05:00.000,7,42.539917,3.909497,2.547247,5.240291
2025-01-01 23:06:00.000,7,42.647262,3.897935,2.554350,5.174822
2025-01-01 23:07:00.000,7,42.753581,3.887191,2.561701,5.111275
2025-01-01 23:08:00.000,7,42.858882,3.877258,2.569306,5.049575
2025-01-01 23:09:00.000,7,42.963169,3.868130,2.577167,5.010287
2025-01-01 23:10:00.000,7,43.066447,3.859802,2.585288,5.076366
2025-01-01 23:11:00.000,7,43.168716,3.852268,2.593672,5.144236
2025-01-01 23:12:00.000,7,43.269976,3.845526,2.602324,5.213962
2025-01-01 23:13:00.000,7,43.370221,3.839574,2.611247,5.285615
2025-01-01 23:14:00.000,7,43.469446,3.834411,2.611133,5.359269
2025-01-01 23:15:00.000,7,43.567644,3.830037,2.601643,5.435001
2025-01-01 23:16:00.000,7,43.664805,3.826455,2.592395,5.512893
2025-01-01 23:17:00.000,7,43.760917,3.823666,2.583388,5.593032
2025-01-01 23:18:00.000,7,43.855965,3.821674,2.574618,5.675508
2025-01-01 23:19:00.000,7,43.949933,3.820484,2.566085,5.760419
2025-01-01 23:20:00.000,7,44.042804,3.820103,2.557786,5.847864
2025-01-01 23:21:00.000,7,44.134557,3.820538,2.549721,5.937952
2025-01-01 23:22:00.000,7,44.225170,3.821797,2.541887,6.030796
2025-01-01 23:23:00.000,7,44.314616,3.823892,2.534283,6.126517
2025-01-01 23:24:00.000,7,44.402870,3.826833,2.526908,6.225243
2025-01-01 23:25:00.000,7,44.489900,3.830633,2.519760,6.327108
2025-01-01 23:26:00.000,7,44.575674,3.835308,2.512838,6.432256
2025-01-01 23:27:00.000,7,44.660155,3.840873,2.506141,6.540841
2025-01-01 23:28:00.000,7,44.743305,3.847347,2.499667,6.653024
2025-01-01 23:29:00.000,7,44.825079,3.854748,2.493416,6.768978
2025-01-01 23:30:00.000,7,44.905431,3.863100,2.487386,6.888888
2025-01-01 23:31:00.000,7,44.984308,3.872425,2.481576,7.012951
2025-01-01 23:32:00.000,7,45.061653,3.882750,2.475986,7.141375
2025-01-01 23:33:00.000,7,45.137403,3.894104,2.470615,7.274387
2025-01-01 23:34:00.000,7,45.211490,3.906516,2.465461,7.412226
2025-01-01 23:35:00.000,6,43.523521,4.092313,2.460525,7.555150
2025-01-01 23:36:00.000,6,43.685960,4.106613,2.455805,7.703435
2025-01-01 23:37:00.000,6,43.846247,4.122207,2.451301,7.857378
2025-01-01 23:38:00.000,6,44.004250,4.139145,2.447012,8.017298
2025-01-01 23:39:00.000,6,44.159823,4.157478,2.442938,8.183540
2025-01-01 23:40:00.000,6,44.312805,4.177266,2.439079,8.356473
2025-01-01 23:41:00.000,6,38.845065,5.404415,2.435433,10.509190
2025-01-01 23:42:00.000,6,39.008411,5.385819,2.432001,10.247198
2025-01-01 23:43:00.000,6,39.168453,5.371083,2.428783,9.998540
2025-01-01 23:44:00.000,5,44.357531,4.479703,2.425778,9.123653
2025-01-01 23:45:00.000,5,44.472492,4.515985,2.422986,9.336767
2025-01-01 23:46:00.000,5,44.582540,4.554556,2.420408,9.559544
2025-01-01 23:47:00.000,6,39.770053,5.349466,2.418042,9.792642
2025-01-01 23:48:00.000,6,39.909135,5.353270,2.415890,10.036783
2025-01-01 23:49:00.000,6,40.042895,5.360785,2.413951,10.292754
2025-01-01 23:50:00.000,6,40.170871,5.372059,2.412225,10.561422
2025-01-01 23:51:00.000,6,40.292575,5.387167,2.410713,10.843738
2025-01-01 23:52:00.000,6,40.407498,5.406204,2.409414,11.140753
2025-01-01 23:53:00.000,6,40.515127,5.429292,2.408330,11.453630
2025-01-01 23:54:00.000,6,40.614967,5.456578,2.407461,11.783654
2025-01-01 23:55:00.000,6,40.706561,5.488241,2.406807,12.132258
2025-01-01 23:56:00.000,6,40.789518,5.524488,2.406368,12.501035
2025-01-01 23:57:00.000,7,41.484044,5.251295,2.406146,12.891768
2025-01-01 23:58:00.000,7,41.470632,5.294967,2.406141,13.306457
2025-01-01 23:59:00.000,6,40.984198,5.663399,2.406353,13.747351
